city,timestamp,temperature,season
New York,2010-05-21,12.68014526837053,spring
New York,2010-05-22,17.76225612671039,spring
New York,2010-05-23,8.729769143336346,spring
New York,2010-05-24,7.401600652634691,spring
New York,2010-05-25,10.005346951491296,spring
New York,2010-05-26,6.915908236104272,spring
New York,2010-05-27,8.01327273021445,spring
New York,2010-05-28,7.5918669161107735,spring
New York,2010-05-29,11.00519925754088,spring
New York,2010-05-30,12.098119646458327,spring
New York,2010-05-31,16.243266598150615,spring
New York,2010-06-01,23.074707836772568,summer
New York,2010-06-02,30.43166961134664,summer
New York,2010-06-03,28.369228139412172,summer
New York,2010-06-04,24.967755306371977,summer
New York,2010-06-05,31.533626034136734,summer
New York,2010-06-06,31.331674651616705,summer
New York,2010-06-07,20.974635315348657,summer
New York,2010-06-08,27.52730707570908,summer
New York,2010-06-09,30.788978771075293,summer
New York,2010-06-10,24.058532729417077,summer
New York,2010-06-11,36.7085735691031,summer
New York,2010-06-12,28.503743750768116,summer
New York,2010-06-13,24.585429490061042,summer
New York,2010-06-14,19.438954337731523,summer
New York,2010-06-15,27.819939476401036,summer
New York,2010-06-16,31.595130086773196,summer
New York,2010-06-17,28.190016864124953,summer
New York,2010-06-18,22.46941055759286,summer
New York,2010-06-19,25.892368796217628,summer
New York,2010-06-20,29.890080784283107,summer
New York,2010-06-21,21.115359357904445,summer
New York,2010-06-22,25.149731403948117,summer
New York,2010-06-23,23.20249709087042,summer
New York,2010-06-24,28.122205838672564,summer
New York,2010-06-25,21.90236408454918,summer
New York,2010-06-26,22.834728654211638,summer
New York,2010-06-27,20.364934772203036,summer
New York,2010-06-28,16.876997427202348,summer
New York,2010-06-29,17.180647600247415,summer
New York,2010-06-30,21.730424748832228,summer
New York,2010-07-01,24.451591502056974,summer
New York,2010-07-02,23.013577406583153,summer
New York,2010-07-03,29.018113828092037,summer
New York,2010-07-04,32.92653826661446,summer
New York,2010-07-05,27.732998251527263,summer
New York,2010-07-06,26.53710472127384,summer
New York,2010-07-07,27.003058544363586,summer
New York,2010-07-08,24.65798825419946,summer
New York,2010-07-09,26.030416539643035,summer
New York,2010-07-10,29.33943138559331,summer
New York,2010-07-11,12.71457943608991,summer
New York,2010-07-12,25.35957370003676,summer
New York,2010-07-13,18.801162544017295,summer
New York,2010-07-14,31.05383128022182,summer
New York,2010-07-15,28.117653993033016,summer
New York,2010-07-16,41.05620017376353,summer
New York,2010-07-17,30.430606229278546,summer
New York,2010-07-18,28.798809039340334,summer
New York,2010-07-19,16.722672967387382,summer
New York,2010-07-20,27.78622311211779,summer
New York,2010-07-21,15.450183261387803,summer
New York,2010-07-22,30.814408768943622,summer
New York,2010-07-23,28.45290721530002,summer
New York,2010-07-24,27.20017175912455,summer
New York,2010-07-25,23.67135117777569,summer
New York,2010-07-26,25.78071062066928,summer
New York,2010-07-27,29.458931966294156,summer
New York,2010-07-28,26.885415543197105,summer
New York,2010-07-29,18.56842186798935,summer
New York,2010-07-30,28.237334691597862,summer
New York,2010-07-31,23.502653815462534,summer
New York,2010-08-01,28.90490585792371,summer
New York,2010-08-02,22.580308720023496,summer
New York,2010-08-03,27.077175313022785,summer
New York,2010-08-04,21.832297644013465,summer
New York,2010-08-05,29.749636774501813,summer
New York,2010-08-06,31.260598834802185,summer
New York,2010-08-07,25.693783745274864,summer
New York,2010-08-08,30.306522216999305,summer
New York,2010-08-09,34.916960031481395,summer
New York,2010-08-10,21.546744846147163,summer
New York,2010-08-11,21.549000257543337,summer
New York,2010-08-12,22.326856253649858,summer
New York,2010-08-13,22.53775750537401,summer
New York,2010-08-14,23.508554065690877,summer
New York,2010-08-15,20.38446293249823,summer
New York,2010-08-16,27.5917698408157,summer
New York,2010-08-17,26.938048227703852,summer
New York,2010-08-18,30.12180326950579,summer
New York,2010-08-19,22.116606974821572,summer
New York,2010-08-20,29.892121223829623,summer
New York,2010-08-21,28.36219243442439,summer
New York,2010-08-22,32.399481070348884,summer
New York,2010-08-23,17.08741652486151,summer
New York,2010-08-24,26.63683584968521,summer
New York,2010-08-25,26.888079375248733,summer
New York,2010-08-26,23.411910878734602,summer
New York,2010-08-27,29.033693511170306,summer
New York,2010-08-28,21.315965102810196,summer
New York,2010-08-29,33.017437953082485,summer
New York,2010-08-30,18.85750880886054,summer
New York,2010-08-31,20.3046885987573,summer
New York,2010-09-01,10.570602169811814,autumn
New York,2010-09-02,23.855412276274883,autumn
New York,2010-09-03,13.473823748474915,autumn
New York,2010-09-04,11.450552404215735,autumn
New York,2010-09-05,19.83767661664671,autumn
New York,2010-09-06,10.823082817312187,autumn
New York,2010-09-07,30.596659929972624,autumn
New York,2010-09-08,15.455985593955269,autumn
New York,2010-09-09,15.417837524979525,autumn
New York,2010-09-10,16.720949664015354,autumn
New York,2010-09-11,15.402061989231704,autumn
New York,2010-09-12,17.930779762520743,autumn
New York,2010-09-13,17.53849151628604,autumn
New York,2010-09-14,21.911421079345715,autumn
New York,2010-09-15,11.976574465925186,autumn
New York,2010-09-16,5.368934706254327,autumn
New York,2010-09-17,20.02977028785731,autumn
New York,2010-09-18,17.58219071868558,autumn
New York,2010-09-19,12.721482659303899,autumn
New York,2010-09-20,17.89313394126431,autumn
New York,2010-09-21,6.995244232327348,autumn
New York,2010-09-22,-0.6977706342404506,autumn
New York,2010-09-23,15.570809123601805,autumn
New York,2010-09-24,11.467851770541717,autumn
New York,2010-09-25,14.630575361819997,autumn
New York,2010-09-26,16.530970988064873,autumn
New York,2010-09-27,11.271152416333864,autumn
New York,2010-09-28,20.51137851273953,autumn
New York,2010-09-29,7.449826447763969,autumn
New York,2010-09-30,2.7790807002376816,autumn
New York,2010-10-01,7.694281288240362,autumn
New York,2010-10-02,29.959247741978235,autumn
New York,2010-10-03,16.984233002062393,autumn
New York,2010-10-04,8.2717603204104,autumn
New York,2010-10-05,16.01402886672732,autumn
New York,2010-10-06,22.661152467744774,autumn
New York,2010-10-07,24.33562533691535,autumn
New York,2010-10-08,19.75868563948838,autumn
New York,2010-10-09,7.161114618768209,autumn
New York,2010-10-10,18.96452143551201,autumn
New York,2010-10-11,16.39525435786335,autumn
New York,2010-10-12,15.069349152983103,autumn
New York,2010-10-13,15.809524532930691,autumn
New York,2010-10-14,20.78686080165417,autumn
New York,2010-10-15,11.06308958369853,autumn
New York,2010-10-16,13.86716250180408,autumn
New York,2010-10-17,17.502163174178236,autumn
New York,2010-10-18,25.25235659366605,autumn
New York,2010-10-19,15.580406559423286,autumn
New York,2010-10-20,11.620927134500587,autumn
New York,2010-10-21,13.14168635710166,autumn
New York,2010-10-22,12.209582656894794,autumn
New York,2010-10-23,9.57113166210618,autumn
New York,2010-10-24,7.307566148997653,autumn
New York,2010-10-25,20.26311226393358,autumn
New York,2010-10-26,17.4530309894762,autumn
New York,2010-10-27,13.094694348639504,autumn
New York,2010-10-28,12.266109806615534,autumn
New York,2010-10-29,12.661807844255286,autumn
New York,2010-10-30,22.46958342502946,autumn
New York,2010-10-31,13.70707965193294,autumn
New York,2010-11-01,9.08459625451476,autumn
New York,2010-11-02,23.591141373158642,autumn
New York,2010-11-03,16.07462035534582,autumn
New York,2010-11-04,17.840480063123692,autumn
New York,2010-11-05,17.05358618956573,autumn
New York,2010-11-06,23.019099577626793,autumn
New York,2010-11-07,21.37363847481122,autumn
New York,2010-11-08,13.317410412747009,autumn
New York,2010-11-09,13.022936458279068,autumn
New York,2010-11-10,20.80911734088963,autumn
New York,2010-11-11,18.878087096352463,autumn
New York,2010-11-12,19.093882533508634,autumn
New York,2010-11-13,15.306425044664412,autumn
New York,2010-11-14,14.33728040186298,autumn
New York,2010-11-15,15.159421027478999,autumn
New York,2010-11-16,15.688088403594929,autumn
New York,2010-11-17,10.60274467067714,autumn
New York,2010-11-18,20.09523611043295,autumn
New York,2010-11-19,24.63623128415666,autumn
New York,2010-11-20,18.650432109971536,autumn
New York,2010-11-21,14.170693594018886,autumn
New York,2010-11-22,19.326899601223808,autumn
New York,2010-11-23,8.54394976780908,autumn
New York,2010-11-24,12.46830056253377,autumn
New York,2010-11-25,21.79429452413645,autumn
New York,2010-11-26,11.90755366670154,autumn
New York,2010-11-27,12.410076056298799,autumn
New York,2010-11-28,14.687141202505023,autumn
New York,2010-11-29,16.92519441007927,autumn
New York,2010-11-30,19.22651759471602,autumn
New York,2010-12-01,0.31677742992529145,winter
New York,2010-12-02,-0.6657364283676144,winter
New York,2010-12-03,2.788199333946562,winter
New York,2010-12-04,15.300864734564803,winter
New York,2010-12-05,-4.997518469451483,winter
New York,2010-12-06,-6.667290637742296,winter
New York,2010-12-07,2.6903389307839847,winter
New York,2010-12-08,5.24698936215376,winter
New York,2010-12-09,-2.3803096148359613,winter
New York,2010-12-10,2.763960982803874,winter
New York,2010-12-11,0.17920898308367667,winter
New York,2010-12-12,-0.24887582632236688,winter
New York,2010-12-13,-4.758261713309551,winter
New York,2010-12-14,3.0422567430647574,winter
New York,2010-12-15,4.0945081270205135,winter
New York,2010-12-16,-17.693327504903344,winter
New York,2010-12-17,-6.110749487146618,winter
New York,2010-12-18,5.25571984448293,winter
New York,2010-12-19,-15.360621258391973,winter
New York,2010-12-20,4.234408014616358,winter
New York,2010-12-21,6.518572535682338,winter
New York,2010-12-22,1.1229279090790811,winter
New York,2010-12-23,1.1408906787129576,winter
New York,2010-12-24,-8.198274758036474,winter
New York,2010-12-25,3.59861434963244,winter
New York,2010-12-26,-2.2709285079001713,winter
New York,2010-12-27,1.3725417918855887,winter
New York,2010-12-28,4.02353518800901,winter
New York,2010-12-29,2.213335677503669,winter
New York,2010-12-30,3.6587113655060923,winter
New York,2010-12-31,4.7281180808260235,winter
New York,2011-01-01,10.592720141783241,winter
New York,2011-01-02,-0.1775856241397211,winter
New York,2011-01-03,1.1646705778661086,winter
New York,2011-01-04,3.65969852468621,winter
New York,2011-01-05,6.218999476166239,winter
New York,2011-01-06,-5.211437380196065,winter
New York,2011-01-07,-0.011298808542868782,winter
New York,2011-01-08,3.232988052290105,winter
New York,2011-01-09,3.4698866053544224,winter
New York,2011-01-10,-1.5767470399277213,winter
New York,2011-01-11,-1.7219126178964403,winter
New York,2011-01-12,1.054911586570181,winter
New York,2011-01-13,1.4939557136442216,winter
New York,2011-01-14,-2.735389222011721,winter
New York,2011-01-15,7.717006337071117,winter
New York,2011-01-16,-5.36929366448509,winter
New York,2011-01-17,-4.51227864832823,winter
New York,2011-01-18,-0.41086265505567154,winter
New York,2011-01-19,5.818234105837967,winter
New York,2011-01-20,-0.0002223241555443443,winter
New York,2011-01-21,0.06873254807700355,winter
New York,2011-01-22,4.728305212980414,winter
New York,2011-01-23,-1.549882689189637,winter
New York,2011-01-24,0.014235657681038984,winter
New York,2011-01-25,-0.13678933255058603,winter
New York,2011-01-26,-0.5637319973978003,winter
New York,2011-01-27,4.8735242286498535,winter
New York,2011-01-28,1.66206901620461,winter
New York,2011-01-29,-0.47131130164612905,winter
New York,2011-01-30,-1.0043305010235144,winter
New York,2011-01-31,-3.3886980957241493,winter
New York,2011-02-01,8.165996484414787,winter
New York,2011-02-02,3.833087424085684,winter
New York,2011-02-03,-6.639573444520997,winter
New York,2011-02-04,-1.0551543665227765,winter
New York,2011-02-05,-1.8823033000317477,winter
New York,2011-02-06,5.499155822391212,winter
New York,2011-02-07,-0.9092465189358265,winter
New York,2011-02-08,2.3181989018844535,winter
New York,2011-02-09,1.640418931677058,winter
New York,2011-02-10,-5.288341209621935,winter
New York,2011-02-11,-0.391567415989137,winter
New York,2011-02-12,-9.77423742498192,winter
New York,2011-02-13,4.954874701502173,winter
New York,2011-02-14,6.405594505231277,winter
New York,2011-02-15,-5.42263731827391,winter
New York,2011-02-16,10.859491713022072,winter
New York,2011-02-17,3.430206022847433,winter
New York,2011-02-18,5.160586201291465,winter
New York,2011-02-19,5.093213861120764,winter
New York,2011-02-20,2.237903095200097,winter
New York,2011-02-21,3.8629741682237384,winter
New York,2011-02-22,0.20156851619279922,winter
New York,2011-02-23,-1.4487420360880523,winter
New York,2011-02-24,6.114315060975706,winter
New York,2011-02-25,6.770909817006049,winter
New York,2011-02-26,8.7592802428324,winter
New York,2011-02-27,-12.55946685329771,winter
New York,2011-02-28,-2.6699381063300516,winter
New York,2011-03-01,1.9965685946488385,spring
New York,2011-03-02,3.1816204985212213,spring
New York,2011-03-03,9.38659689536336,spring
New York,2011-03-04,5.2753536590989345,spring
New York,2011-03-05,9.324762022706325,spring
New York,2011-03-06,15.134138872857903,spring
New York,2011-03-07,5.615272183659004,spring
New York,2011-03-08,4.156958221452673,spring
New York,2011-03-09,10.00779473096961,spring
New York,2011-03-10,13.26638608940045,spring
New York,2011-03-11,24.287385085699807,spring
New York,2011-03-12,4.073506265393238,spring
New York,2011-03-13,18.259750963202094,spring
New York,2011-03-14,6.820849844685425,spring
New York,2011-03-15,7.944099659885742,spring
New York,2011-03-16,11.269198887296133,spring
New York,2011-03-17,12.266678366476944,spring
New York,2011-03-18,8.591331444198717,spring
New York,2011-03-19,15.913642348318579,spring
New York,2011-03-20,10.096907958305255,spring
New York,2011-03-21,4.695328637591592,spring
New York,2011-03-22,5.244791214413308,spring
New York,2011-03-23,1.8647786098869812,spring
New York,2011-03-24,7.162947825444693,spring
New York,2011-03-25,11.063068716225507,spring
New York,2011-03-26,6.788995426932302,spring
New York,2011-03-27,20.52491904821873,spring
New York,2011-03-28,9.037449242337312,spring
New York,2011-03-29,9.26174350348681,spring
New York,2011-03-30,3.656952609378566,spring
New York,2011-03-31,7.835560381059651,spring
New York,2011-04-01,14.072742154892818,spring
New York,2011-04-02,-1.0364351700657188,spring
New York,2011-04-03,5.005802933934883,spring
New York,2011-04-04,13.293970064923187,spring
New York,2011-04-05,15.45938409909958,spring
New York,2011-04-06,12.189335781071737,spring
New York,2011-04-07,1.3738090324141474,spring
New York,2011-04-08,10.897874526500782,spring
New York,2011-04-09,0.8470415214886895,spring
New York,2011-04-10,10.582815755540569,spring
New York,2011-04-11,4.709026306765328,spring
New York,2011-04-12,14.791637744377049,spring
New York,2011-04-13,18.152656300408644,spring
New York,2011-04-14,9.472481254903627,spring
New York,2011-04-15,11.814406102128627,spring
New York,2011-04-16,9.665042556045584,spring
New York,2011-04-17,12.405435196780472,spring
New York,2011-04-18,4.172154821926011,spring
New York,2011-04-19,13.150314457738316,spring
New York,2011-04-20,5.208386395160466,spring
New York,2011-04-21,10.285033551564862,spring
New York,2011-04-22,12.992548330994383,spring
New York,2011-04-23,17.106415562122912,spring
New York,2011-04-24,-2.9710851510100547,spring
New York,2011-04-25,10.14109222711555,spring
New York,2011-04-26,7.874825559373537,spring
New York,2011-04-27,11.124424944908668,spring
New York,2011-04-28,10.418218627256849,spring
New York,2011-04-29,8.354059324273672,spring
New York,2011-04-30,18.086432765234964,spring
New York,2011-05-01,9.243031609715409,spring
New York,2011-05-02,5.529113406948677,spring
New York,2011-05-03,10.308623075638504,spring
New York,2011-05-04,13.857705361640903,spring
New York,2011-05-05,14.407941137451813,spring
New York,2011-05-06,11.56711043036402,spring
New York,2011-05-07,18.895977406413493,spring
New York,2011-05-08,12.71191812668518,spring
New York,2011-05-09,15.209519946779098,spring
New York,2011-05-10,6.2838146529959005,spring
New York,2011-05-11,10.412319595270441,spring
New York,2011-05-12,5.366360250028171,spring
New York,2011-05-13,-1.2177911784997875,spring
New York,2011-05-14,3.3173900944242183,spring
New York,2011-05-15,13.215041484493316,spring
New York,2011-05-16,13.22277235451414,spring
New York,2011-05-17,-0.14475724458831252,spring
New York,2011-05-18,20.316024847540014,spring
New York,2011-05-19,9.997374329474999,spring
New York,2011-05-20,8.700519121102657,spring
New York,2011-05-21,3.56657202419012,spring
New York,2011-05-22,15.2913104372482,spring
New York,2011-05-23,10.87536426546196,spring
New York,2011-05-24,13.27188691366468,spring
New York,2011-05-25,5.142297469896929,spring
New York,2011-05-26,10.62822264794603,spring
New York,2011-05-27,12.269873815177194,spring
New York,2011-05-28,13.071185711585409,spring
New York,2011-05-29,0.5368440923800204,spring
New York,2011-05-30,13.936445500753202,spring
New York,2011-05-31,16.056458919921397,spring
New York,2011-06-01,19.4471712682263,summer
New York,2011-06-02,28.352434834246534,summer
New York,2011-06-03,20.445736516304866,summer
New York,2011-06-04,23.43642412152756,summer
New York,2011-06-05,21.665903856614563,summer
New York,2011-06-06,30.646364406906116,summer
New York,2011-06-07,25.991328817150396,summer
New York,2011-06-08,29.666595034624308,summer
New York,2011-06-09,22.831398154633565,summer
New York,2011-06-10,18.287590965045517,summer
New York,2011-06-11,28.721633294751086,summer
New York,2011-06-12,24.24806525047197,summer
New York,2011-06-13,31.700678209862623,summer
New York,2011-06-14,31.857940336025507,summer
New York,2011-06-15,21.77677035509408,summer
New York,2011-06-16,25.087687428697055,summer
New York,2011-06-17,24.544232687068508,summer
New York,2011-06-18,29.51493234174976,summer
New York,2011-06-19,16.916819286232673,summer
New York,2011-06-20,30.16126470320177,summer
New York,2011-06-21,25.926882214993828,summer
New York,2011-06-22,28.397106458090544,summer
New York,2011-06-23,21.36192990853427,summer
New York,2011-06-24,24.326018676323194,summer
New York,2011-06-25,21.685013800666503,summer
New York,2011-06-26,27.094069950866068,summer
New York,2011-06-27,24.14092865742293,summer
New York,2011-06-28,24.259138614146384,summer
New York,2011-06-29,25.905281233995805,summer
New York,2011-06-30,25.788797247370056,summer
New York,2011-07-01,25.37102684371143,summer
New York,2011-07-02,40.332469200338615,summer
New York,2011-07-03,18.552846996850185,summer
New York,2011-07-04,26.10618631232486,summer
New York,2011-07-05,18.325942956861358,summer
New York,2011-07-06,29.450190316524385,summer
New York,2011-07-07,28.983724286421186,summer
New York,2011-07-08,17.026129194455205,summer
New York,2011-07-09,37.114392915851454,summer
New York,2011-07-10,16.485574745215466,summer
New York,2011-07-11,20.645595671420633,summer
New York,2011-07-12,28.905935953980816,summer
New York,2011-07-13,31.185679010520058,summer
New York,2011-07-14,21.63762334468393,summer
New York,2011-07-15,31.093990273492782,summer
New York,2011-07-16,28.46222233474414,summer
New York,2011-07-17,27.926905122922577,summer
New York,2011-07-18,25.528254883011304,summer
New York,2011-07-19,23.2721059759839,summer
New York,2011-07-20,22.59905510251206,summer
New York,2011-07-21,21.85399260372556,summer
New York,2011-07-22,16.546405683029576,summer
New York,2011-07-23,30.998700937485907,summer
New York,2011-07-24,28.04544309175489,summer
New York,2011-07-25,26.74281131759655,summer
New York,2011-07-26,28.66504699321107,summer
New York,2011-07-27,23.323001341952715,summer
New York,2011-07-28,18.247029263154555,summer
New York,2011-07-29,18.770792870949627,summer
New York,2011-07-30,26.71832807399485,summer
New York,2011-07-31,27.670986794124655,summer
New York,2011-08-01,29.425635014054933,summer
New York,2011-08-02,21.29622175610525,summer
New York,2011-08-03,17.77840118478114,summer
New York,2011-08-04,17.591580743815264,summer
New York,2011-08-05,26.627142411013583,summer
New York,2011-08-06,19.263788535317197,summer
New York,2011-08-07,22.501740025176026,summer
New York,2011-08-08,30.413397191599415,summer
New York,2011-08-09,25.191053069941585,summer
New York,2011-08-10,31.490420781332123,summer
New York,2011-08-11,20.37620488300324,summer
New York,2011-08-12,20.286878851172457,summer
New York,2011-08-13,29.39036466479877,summer
New York,2011-08-14,24.23724362821146,summer
New York,2011-08-15,27.195562125413794,summer
New York,2011-08-16,22.341579890441192,summer
New York,2011-08-17,26.267623565881205,summer
New York,2011-08-18,24.57633138683129,summer
New York,2011-08-19,30.266843452133084,summer
New York,2011-08-20,18.74690565689724,summer
New York,2011-08-21,29.862616949175496,summer
New York,2011-08-22,27.684921272664656,summer
New York,2011-08-23,28.447506116713075,summer
New York,2011-08-24,24.87820601035512,summer
New York,2011-08-25,19.590798324210645,summer
New York,2011-08-26,23.088821305832724,summer
New York,2011-08-27,26.27507827683083,summer
New York,2011-08-28,27.22178243332511,summer
New York,2011-08-29,28.641597338326044,summer
New York,2011-08-30,14.757253523923822,summer
New York,2011-08-31,13.289651381527904,summer
New York,2011-09-01,9.533667096748129,autumn
New York,2011-09-02,18.800459248993892,autumn
New York,2011-09-03,9.810830822517188,autumn
New York,2011-09-04,12.924925839671108,autumn
New York,2011-09-05,36.25277204582088,autumn
New York,2011-09-06,12.255910885073208,autumn
New York,2011-09-07,11.517758756547742,autumn
New York,2011-09-08,12.006954345253838,autumn
New York,2011-09-09,9.560206891071976,autumn
New York,2011-09-10,15.075290356336009,autumn
New York,2011-09-11,6.25234123371709,autumn
New York,2011-09-12,11.518035330525436,autumn
New York,2011-09-13,6.980708969192582,autumn
New York,2011-09-14,12.764352682407214,autumn
New York,2011-09-15,15.03029207678051,autumn
New York,2011-09-16,14.257012687833052,autumn
New York,2011-09-17,11.04451057272094,autumn
New York,2011-09-18,27.189752747781377,autumn
New York,2011-09-19,15.218820090185309,autumn
New York,2011-09-20,24.883528564456274,autumn
New York,2011-09-21,23.549636351894158,autumn
New York,2011-09-22,16.013428901899257,autumn
New York,2011-09-23,16.820268777333595,autumn
New York,2011-09-24,15.854418296328419,autumn
New York,2011-09-25,9.715012846697617,autumn
New York,2011-09-26,14.942194547907457,autumn
New York,2011-09-27,12.266865774667384,autumn
New York,2011-09-28,16.6872219885369,autumn
New York,2011-09-29,16.484580175413367,autumn
New York,2011-09-30,18.313102319985383,autumn
New York,2011-10-01,15.6670182863341,autumn
New York,2011-10-02,10.277466846648434,autumn
New York,2011-10-03,16.86918149472375,autumn
New York,2011-10-04,13.214983210008722,autumn
New York,2011-10-05,8.391728716602127,autumn
New York,2011-10-06,5.5338914072998175,autumn
New York,2011-10-07,4.56923803545976,autumn
New York,2011-10-08,9.816637509706098,autumn
New York,2011-10-09,15.998739678910685,autumn
New York,2011-10-10,15.809404368612121,autumn
New York,2011-10-11,11.812844979190627,autumn
New York,2011-10-12,13.640697954959126,autumn
New York,2011-10-13,19.984955181369525,autumn
